GID_gg,Material_category,HER_material_type,Material_type_code,Material_type,Material_type_specific
77681,Bone,,5,Bone/Antler/Horn/Ivory/Tooth (Animal),Bone
77680,Pottery,,10,Pottery,
77679,Pottery,,10,Pottery,
77678,Pottery,,10,Pottery,
77683,Pottery,,10,Pottery,
77684,Pottery,,10,Pottery,
77685,Pottery,,10,Pottery,
77686,Pottery,,10,Pottery,
77687,Stone,,38,Stone (Uncertain/Unspecified),
77688,Pottery,,10,Pottery,
77689,Pottery,,10,Pottery,
77690,Pottery,,10,Pottery,
77704,Other,,35,Coral/Shell,Shell
77703,Stone,,38,Stone (Uncertain/Unspecified),
77702,Stone,,38,Stone (Uncertain/Unspecified),
77701,Stone,,38,Stone (Uncertain/Unspecified),
77700,Stone,,38,Stone (Uncertain/Unspecified),
77699,Pottery,,10,Pottery,
77698,Pottery,,10,Pottery,
77697,Pottery,,10,Pottery,
77696,Pottery,,10,Pottery,
77695,Pottery,,10,Pottery,
77694,Pottery,,10,Pottery,
77693,Pottery,,10,Pottery,
77692,Pottery,,10,Pottery,
77691,Pottery,,10,Pottery,
77707,Pottery,,10,Pottery,
77712,Iron,,24,Iron,
77711,Flint,,17,Chert / Flint,Flint
77706,Flint,,17,Chert / Flint,Flint
77710,Flint,,17,Chert / Flint,Flint
77713,Flint,,17,Chert / Flint,Flint
77708,Pottery,,10,Pottery,
77709,Pottery,,10,Pottery,
77714,Pottery,,10,Pottery,
77716,Pottery,,10,Pottery,
77717,Flint,,17,Chert / Flint,Flint
77718,Flint,,17,Chert / Flint,Flint
77719,Pottery,,10,Pottery,
77720,Pottery,,10,Pottery,
77721,Pottery,,10,Pottery,
77722,Pottery,,10,Pottery,
77725,Pottery,,10,Pottery,
77724,Pottery,,10,Pottery,
77723,Pottery,,10,Pottery,
77726,Pottery,,10,Pottery,
77727,Pottery,,10,Pottery,
77728,Pottery,,10,Pottery,
77730,Pottery,,10,Pottery,
77729,Pottery,,10,Pottery,
77731,Pottery,,10,Pottery,
77733,Pottery,,10,Pottery,
77732,Pottery,,10,Pottery,
77734,Pottery,,10,Pottery,
77736,Pottery,,10,Pottery,
77735,Pottery,,10,Pottery,
77737,Pottery,,10,Pottery,
77738,Bronze,,9,Bronze/Cu Alloy,Bronze
77739,Pottery,,10,Pottery,
77740,Pottery,,10,Pottery,
77741,Pottery,,10,Pottery,
77743,Pottery,,10,Pottery,
77742,Pottery,,10,Pottery,
77744,Pottery,,10,Pottery,
77745,Pottery,,10,Pottery,
77746,Pottery,,10,Pottery,
77747,Pottery,,10,Pottery,
77748,Pottery,,10,Pottery,
77749,Pottery,,10,Pottery,
77750,Pottery,,10,Pottery,
77751,Pottery,,10,Pottery,
77752,Pottery,,10,Pottery,
20064,Pottery,,10,Pottery,
77753,Pottery,,10,Pottery,
77754,Other,,12,Clay,
77754,Stone,,38,Stone (Uncertain/Unspecified),
77430,Flint,,17,Chert / Flint,Flint
77489,Flint,,17,Chert / Flint,Flint
75612,Other,,48,Textile,
77756,Pottery,,10,Pottery,
77757,Pottery,,10,Pottery,
77758,Bronze,,56,Bronze/Cu Alloy (Uncertain/Unspecified),
77759,Bronze,,56,Bronze/Cu Alloy (Uncertain/Unspecified),
77760,Bronze,,56,Bronze/Cu Alloy (Uncertain/Unspecified),
77761,Wood,,41,Wood (Uncertain/Unspecified),
77762,Stone,,37,Slate,
73855,Other,,19,Glass,
72614,Other,,48,Textile,
77766,Bone,,5,Bone/Antler/Horn/Ivory/Tooth (Animal),Bone
77765,Bone,,5,Bone/Antler/Horn/Ivory/Tooth (Animal),Bone
77764,Bone,,5,Bone/Antler/Horn/Ivory/Tooth (Animal),Bone
75527,Other,,48,Textile,
75601,Other,,48,Textile,
75608,Other,,48,Textile,
75608,Other,,43,Coral/Shell,Coral
77712,Other,,48,Textile,
76608,Stone,,32,Quartz/Quartzite,
75682,Bronze,,14,Bronze/Cu Alloy,Copper Alloy
77770,Other,,48,Textile,
77763,Unknown,,47,Organic  (Uncertain/Unspecified),
77767,Unknown,,47,Organic  (Uncertain/Unspecified),
77768,Unknown,,47,Organic  (Uncertain/Unspecified),
77769,Unknown,,47,Organic  (Uncertain/Unspecified),
77775,Stone,,38,Stone (Uncertain/Unspecified),
77774,Stone,,38,Stone (Uncertain/Unspecified),
77773,Stone,,38,Stone (Uncertain/Unspecified),
77772,Stone,,38,Stone (Uncertain/Unspecified),
77771,Stone,,38,Stone (Uncertain/Unspecified),
77776,Bone,,5,Bone/Antler/Horn/Ivory/Tooth (Animal),Bone
77777,Unknown,,47,Organic  (Uncertain/Unspecified),
77778,Iron,,24,Iron,
77778,Other,,43,Coral/Shell,Coral
72658,Bone,,25,Bone/Antler/Horn/Ivory/Tooth (Animal),Ivory
77780,Bronze,,14,Bronze/Cu Alloy,Copper Alloy
77782,Other,,48,Textile,
77783,Other,,45,Leather,
77784,Stone,,22,Greenstone,
77785,Pottery,,10,Pottery,
77792,Flint,,17,Chert / Flint,Flint
77791,Flint,,17,Chert / Flint,Flint
77790,Stone,,38,Stone (Uncertain/Unspecified),
77789,Iron,,24,Iron,
77788,Iron,,24,Iron,
77787,Metal (other),,46,Metal (Uncertain/Unspecified)),
77786,Iron,,24,Iron,
77795,Metal (other),,46,Metal (Uncertain/Unspecified)),
77794,Metal (other),,46,Metal (Uncertain/Unspecified)),
77793,Wood,,41,Wood (Uncertain/Unspecified),
77796,Flint,,17,Chert / Flint,Flint
77797,Pottery,,10,Pottery,
77798,Pottery,,10,Pottery,
77799,Flint,,17,Chert / Flint,Flint
77800,Flint,,17,Chert / Flint,Flint
77801,Pottery,,10,Pottery,
77802,Bone,,5,Bone/Antler/Horn/Ivory/Tooth (Animal),Bone
77803,Flint,,17,Chert / Flint,Flint
77804,Flint,,17,Chert / Flint,Flint
77807,Flint,,17,Chert / Flint,Flint
77806,Pottery,,10,Pottery,
77805,Wood,,41,Wood (Uncertain/Unspecified),
77808,Stone,,42,Chalk,
77809,Iron,,24,Iron,
77810,Bone,,5,Bone/Antler/Horn/Ivory/Tooth (Animal),Bone
77811,Unknown,,47,Organic  (Uncertain/Unspecified),
77812,Unknown,,47,Organic  (Uncertain/Unspecified),
77815,Pottery,,10,Pottery,
77820,Stone,,38,Stone (Uncertain/Unspecified),
77819,Flint,,17,Chert / Flint,Flint
77818,Unknown,,47,Organic  (Uncertain/Unspecified),
77817,Pottery,,10,Pottery,
77821,Pottery,,10,Pottery,
77822,Stone,,32,Quartz/Quartzite,
77823,Flint,,17,Chert / Flint,Flint
77824,Stone,,32,Quartz/Quartzite,
77830,Pottery,,10,Pottery,
77831,Stone,,38,Stone (Uncertain/Unspecified),
77832,Pottery,,10,Pottery,
77833,Pottery,,10,Pottery,
77834,Flint,,17,Chert / Flint,Flint
77835,Flint,,17,Chert / Flint,Flint
77842,Stone,,32,Quartz/Quartzite,
77842,Stone,,37,Slate,
77841,Other,,44,Faience,
77840,Pottery,,10,Pottery,
77839,Pottery,,10,Pottery,
77838,Pottery,,10,Pottery,
77837,Pottery,,10,Pottery,
77836,Bone,,5,Bone/Antler/Horn/Ivory/Tooth (Animal),Bone
77843,Stone,,38,Stone (Uncertain/Unspecified),
77844,Unknown,,47,Organic  (Uncertain/Unspecified),
77849,Wood,,30,Wood,Oak
77850,Wood,,30,Wood,Oak
77851,Stone,,38,Stone (Uncertain/Unspecified),
77852,Wood,,30,Wood,Oak
77853,Wood,,30,Wood,Oak
77854,Wood,,30,Wood,Oak
77855,Pottery,,10,Pottery,
77856,Pottery,,10,Pottery,
77857,Pottery,,10,Pottery,
77859,Pottery,,10,Pottery,
77860,Pottery,,10,Pottery,
77861,Bone,,5,Bone/Antler/Horn/Ivory/Tooth (Animal),Bone
77863,Bone,,5,Bone/Antler/Horn/Ivory/Tooth (Animal),Bone
77864,Bone,,5,Bone/Antler/Horn/Ivory/Tooth (Animal),Bone
77865,Bone,,5,Bone/Antler/Horn/Ivory/Tooth (Animal),Bone
77866,Bone,,5,Bone/Antler/Horn/Ivory/Tooth (Animal),Bone
77867,Bone,,5,Bone/Antler/Horn/Ivory/Tooth (Animal),Bone
77870,Bone,,5,Bone/Antler/Horn/Ivory/Tooth (Animal),Bone
77873,Flint,,17,Chert / Flint,Flint
77874,Bronze,,9,Bronze/Cu Alloy,Bronze
77875,Stone,,37,Slate,
77876,Bone,,25,Bone/Antler/Horn/Ivory/Tooth (Animal),Ivory
77877,Stone,,53,Steatite,
77881,Bone,,5,Bone/Antler/Horn/Ivory/Tooth (Animal),Bone
77884,Pottery,,10,Pottery,
77886,Stone,,53,Steatite,
77887,Stone,,38,Stone (Uncertain/Unspecified),
77888,Stone,,53,Steatite,
77889,Stone,,53,Steatite,
77890,Stone,,53,Steatite,
77907,Unknown,,47,Organic  (Uncertain/Unspecified),
76794,Flint,,17,Chert / Flint,Flint
77858,Flint,,17,Chert / Flint,Flint
77781,Bronze,,14,Bronze/Cu Alloy,Copper Alloy
77913,Pottery,,10,Pottery,
77914,Bronze,,9,Bronze/Cu Alloy,Bronze
77914,Amber/jet/shale,,26,Jet/Lignite/Shale/Coal,Jet
77915,Amber/jet/shale,,26,Jet/Lignite/Shale/Coal,Jet
77916,Wood,,30,Wood,Oak
77918,Pottery,,10,Pottery,
77917,Pottery,,10,Pottery,
77919,Bronze,,14,Bronze/Cu Alloy,Copper Alloy
77920,Stone,,38,Stone (Uncertain/Unspecified),
77922,Pottery,,10,Pottery,
77921,Pottery,,10,Pottery,
77923,Pottery,,10,Pottery,
77924,Pottery,,10,Pottery,
77925,Pottery,,10,Pottery,
77926,Flint,,17,Chert / Flint,Flint
77927,Unknown,,47,Organic  (Uncertain/Unspecified),
77928,Stone,,38,Stone (Uncertain/Unspecified),
77929,Flint,,17,Chert / Flint,Flint
77930,Bronze,,9,Bronze/Cu Alloy,Bronze
77931,Flint,,17,Chert / Flint,Flint
77932,Flint,,17,Chert / Flint,Flint
77933,Pottery,,10,Pottery,
77934,Wood,,30,Wood,Oak
77936,Pottery,,10,Pottery,
77935,Pottery,,10,Pottery,
77937,Pottery,,10,Pottery,
77938,Pottery,,10,Pottery,
77939,Pottery,,10,Pottery,
77941,Pottery,,10,Pottery,
77942,Flint,,17,Chert / Flint,Flint
77943,Amber/jet/shale,,26,Jet/Lignite/Shale/Coal,Jet
77944,Amber/jet/shale,,26,Jet/Lignite/Shale/Coal,Jet
77945,Bronze,,9,Bronze/Cu Alloy,Bronze
77946,Bronze,,9,Bronze/Cu Alloy,Bronze
77947,Pottery,,10,Pottery,
77948,Pottery,,10,Pottery,
77949,Pottery,,10,Pottery,
77950,Amber/jet/shale,,26,Jet/Lignite/Shale/Coal,Jet
77951,Bone,,5,Bone/Antler/Horn/Ivory/Tooth (Animal),Bone
77952,Flint,,17,Chert / Flint,Flint
77953,Stone,,38,Stone (Uncertain/Unspecified),
77957,Flint,,17,Chert / Flint,Flint
77958,Pottery,,10,Pottery,
77959,Pottery,,10,Pottery,
77960,Bone,,5,Bone/Antler/Horn/Ivory/Tooth (Animal),Bone
77961,Stone,,62,Ironstone,
77962,Flint,,17,Chert / Flint,Flint
77963,Flint,,17,Chert / Flint,Flint
77964,Flint,,17,Chert / Flint,Flint
77965,Pottery,,10,Pottery,
77966,Flint,,17,Chert / Flint,Flint
77967,Bronze,,14,Bronze/Cu Alloy,Copper Alloy
77968,Amber/jet/shale,,26,Jet/Lignite/Shale/Coal,Jet
77969,Pottery,,10,Pottery,
77970,Wood,,30,Wood,Oak
77971,Stone,,42,Chalk,
77972,Pottery,,10,Pottery,
77973,Bronze,,56,Bronze/Cu Alloy (Uncertain/Unspecified),
77974,Pottery,,10,Pottery,
77975,Pottery,,10,Pottery,
77978,Pottery,,10,Pottery,
77979,Pottery,,10,Pottery,
77980,Pottery,,10,Pottery,
77981,Wood,,41,Wood (Uncertain/Unspecified),
77982,Bronze,,14,Bronze/Cu Alloy,Copper Alloy
77983,Wood,,41,Wood (Uncertain/Unspecified),
77984,Wood,,41,Wood (Uncertain/Unspecified),
77985,Pottery,,10,Pottery,
77987,Wood,,41,Wood (Uncertain/Unspecified),
77988,Amber/jet/shale,,26,Jet/Lignite/Shale/Coal,Jet
77989,Flint,,17,Chert / Flint,Flint
77990,Bone,,5,Bone/Antler/Horn/Ivory/Tooth (Animal),Bone
77991,Wood,,41,Wood (Uncertain/Unspecified),
77992,Pottery,,10,Pottery,
77993,Pottery,,10,Pottery,
77994,Wood,,41,Wood (Uncertain/Unspecified),
77995,Flint,,17,Chert / Flint,Flint
77996,Wood,,41,Wood (Uncertain/Unspecified),
77997,Bone,,4,Bone/Antler/Horn/Ivory/Tooth (Animal),Antler
77998,Wood,,41,Wood (Uncertain/Unspecified),
77999,Flint,,17,Chert / Flint,Flint
78000,Stone,,38,Stone (Uncertain/Unspecified),
78001,Wood,,41,Wood (Uncertain/Unspecified),
78002,Bone,,5,Bone/Antler/Horn/Ivory/Tooth (Animal),Bone
78004,Stone,,38,Stone (Uncertain/Unspecified),
78003,Stone,,38,Stone (Uncertain/Unspecified),
76983,Bone,,4,Bone/Antler/Horn/Ivory/Tooth (Animal),Antler
78006,Flint,,17,Chert / Flint,Flint
78007,Flint,,17,Chert / Flint,Flint
78008,Flint,,17,Chert / Flint,Flint
78009,Bone,,5,Bone/Antler/Horn/Ivory/Tooth (Animal),Bone
78010,Bone,,5,Bone/Antler/Horn/Ivory/Tooth (Animal),Bone
78011,Bone,,5,Bone/Antler/Horn/Ivory/Tooth (Animal),Bone
78012,Unknown,,47,Organic  (Uncertain/Unspecified),
78013,Flint,,17,Chert / Flint,Flint
78015,Flint,,17,Chert / Flint,Flint
78014,Pottery,,10,Pottery,
78016,Bone,,4,Bone/Antler/Horn/Ivory/Tooth (Animal),Antler
78022,Bone,,5,Bone/Antler/Horn/Ivory/Tooth (Animal),Bone
78021,Bone,,5,Bone/Antler/Horn/Ivory/Tooth (Animal),Bone
78018,Bone,,5,Bone/Antler/Horn/Ivory/Tooth (Animal),Bone
78017,Bone,,5,Bone/Antler/Horn/Ivory/Tooth (Animal),Bone
78024,Bone,,5,Bone/Antler/Horn/Ivory/Tooth (Animal),Bone
78023,Bone,,5,Bone/Antler/Horn/Ivory/Tooth (Animal),Bone
78029,Other,,35,Coral/Shell,Shell
78028,Stone,,38,Stone (Uncertain/Unspecified),
78027,Stone,,38,Stone (Uncertain/Unspecified),
78026,Amber/jet/shale,,34,Jet/Lignite/Shale/Coal,Shale
78025,Amber/jet/shale,,34,Jet/Lignite/Shale/Coal,Shale
78030,Flint,,17,Chert / Flint,Flint
78031,Pottery,,10,Pottery,
78032,Flint,,17,Chert / Flint,Flint
78034,Pottery,,10,Pottery,
78035,Pottery,,10,Pottery,
78036,Pottery,,10,Pottery,
78038,Flint,,17,Chert / Flint,Flint
78037,Flint,,17,Chert / Flint,Flint
77940,Pottery,,10,Pottery,
78039,Bone,,5,Bone/Antler/Horn/Ivory/Tooth (Animal),Bone
78040,Unknown,,47,Organic  (Uncertain/Unspecified),
78041,Unknown,,47,Organic  (Uncertain/Unspecified),
78044,Stone,,38,Stone (Uncertain/Unspecified),
78043,Stone,,42,Chalk,
78046,Pottery,,10,Pottery,
78047,Pottery,,10,Pottery,
78048,Bronze,,56,Bronze/Cu Alloy (Uncertain/Unspecified),
78049,Bronze,,56,Bronze/Cu Alloy (Uncertain/Unspecified),
78050,Bronze,,56,Bronze/Cu Alloy (Uncertain/Unspecified),
78051,Bronze,,56,Bronze/Cu Alloy (Uncertain/Unspecified),
78052,Unknown,,1,Unknown,
78053,Iron,,24,Iron,
78054,Iron,,24,Iron,
78055,Bone,,5,Bone/Antler/Horn/Ivory/Tooth (Animal),Bone
78056,Bone,,5,Bone/Antler/Horn/Ivory/Tooth (Animal),Bone
78058,Pottery,,10,Pottery,
78057,Pottery,,10,Pottery,
78059,Pottery,,10,Pottery,
78060,Pottery,,10,Pottery,
78061,Pottery,,10,Pottery,
78063,Bronze,,56,Bronze/Cu Alloy (Uncertain/Unspecified),
78062,Pottery,,10,Pottery,
78067,Pottery,,10,Pottery,
78069,Amber/jet/shale,,3,Amber,
78070,Bone,,5,Bone/Antler/Horn/Ivory/Tooth (Animal),Bone
78071,Bone,,5,Bone/Antler/Horn/Ivory/Tooth (Animal),Bone
78072,Bone,,5,Bone/Antler/Horn/Ivory/Tooth (Animal),Bone
78073,Bone,,5,Bone/Antler/Horn/Ivory/Tooth (Animal),Bone
78074,Bone,,25,Bone/Antler/Horn/Ivory/Tooth (Animal),Ivory
78076,Gold,,20,Gold,
78075,Other,,44,Faience,
78077,Pottery,,10,Pottery,
78081,Pottery,,10,Pottery,
78084,Pottery,,10,Pottery,
78083,Pottery,,10,Pottery,
78082,Pottery,,10,Pottery,
78085,Stone,,38,Stone (Uncertain/Unspecified),
78086,Wood,,41,Wood (Uncertain/Unspecified),
78087,Bone,,4,Bone/Antler/Horn/Ivory/Tooth (Animal),Antler
78087,Bronze,,14,Bronze/Cu Alloy,Copper Alloy
78088,Pottery,,10,Pottery,
78089,Unknown,,47,Organic  (Uncertain/Unspecified),
77372,Bone,,40,Bone/Antler/Horn/Ivory/Tooth (Animal),Tooth
78092,Unknown,,47,Organic  (Uncertain/Unspecified),
78091,Other,,35,Coral/Shell,Shell
78090,Bronze,,9,Bronze/Cu Alloy,Bronze
78094,Unknown,,47,Organic  (Uncertain/Unspecified),
78093,Amber/jet/shale,,26,Jet/Lignite/Shale/Coal,Jet
78093,Other,,68,Sinew,
78096,Pottery,,10,Pottery,
78098,Bronze,,56,Bronze/Cu Alloy (Uncertain/Unspecified),
78097,Bone,,5,Bone/Antler/Horn/Ivory/Tooth (Animal),Bone
78099,Bronze,,56,Bronze/Cu Alloy (Uncertain/Unspecified),
78100,Pottery,,10,Pottery,
78102,Pottery,,10,Pottery,
78103,Pottery,,10,Pottery,
78104,Pottery,,10,Pottery,
78105,Pottery,,10,Pottery,
78106,Pottery,,10,Pottery,
78107,Pottery,,10,Pottery,
78139,Bronze,,56,Bronze/Cu Alloy (Uncertain/Unspecified),
78138,Bronze,,56,Bronze/Cu Alloy (Uncertain/Unspecified),
78137,Pottery,,10,Pottery,
78136,Pottery,,10,Pottery,
78135,Pottery,,10,Pottery,
78134,Pottery,,10,Pottery,
78133,Pottery,,10,Pottery,
78132,Pottery,,10,Pottery,
78131,Pottery,,10,Pottery,
78130,Pottery,,10,Pottery,
78129,Pottery,,10,Pottery,
78128,Pottery,,10,Pottery,
78127,Pottery,,10,Pottery,
78126,Pottery,,10,Pottery,
78125,Pottery,,10,Pottery,
78124,Pottery,,10,Pottery,
78123,Pottery,,10,Pottery,
78122,Pottery,,10,Pottery,
78121,Pottery,,10,Pottery,
78120,Pottery,,10,Pottery,
78119,Pottery,,10,Pottery,
78118,Pottery,,10,Pottery,
78117,Pottery,,10,Pottery,
78116,Pottery,,10,Pottery,
78115,Pottery,,10,Pottery,
78114,Pottery,,10,Pottery,
78113,Pottery,,10,Pottery,
78112,Pottery,,10,Pottery,
78111,Pottery,,10,Pottery,
78110,Pottery,,10,Pottery,
78109,Pottery,,10,Pottery,
78108,Pottery,,10,Pottery,
78140,Pottery,,10,Pottery,
78143,Bone,,5,Bone/Antler/Horn/Ivory/Tooth (Animal),Bone
78144,Bone,,5,Bone/Antler/Horn/Ivory/Tooth (Animal),Bone
78145,Unknown,,47,Organic  (Uncertain/Unspecified),
78146,Pottery,,10,Pottery,
78147,Flint,,17,Chert / Flint,Flint
78148,Stone,,62,Ironstone,
78148,Flint,,17,Chert / Flint,Flint
78149,Amber/jet/shale,,26,Jet/Lignite/Shale/Coal,Jet
78150,Stone,,29,Limestone,
78151,Pottery,,10,Pottery,
78152,Pottery,,10,Pottery,
78153,Bone,,5,Bone/Antler/Horn/Ivory/Tooth (Animal),Bone
78154,Stone,,38,Stone (Uncertain/Unspecified),
78155,Bone,,5,Bone/Antler/Horn/Ivory/Tooth (Animal),Bone
78156,Flint,,17,Chert / Flint,Flint
78157,Bone,,4,Bone/Antler/Horn/Ivory/Tooth (Animal),Antler
78158,Bone,,4,Bone/Antler/Horn/Ivory/Tooth (Animal),Antler
78159,Bone,,5,Bone/Antler/Horn/Ivory/Tooth (Animal),Bone
78160,Flint,,17,Chert / Flint,Flint
78161,Flint,,17,Chert / Flint,Flint
78162,Stone,,42,Chalk,
78163,Flint,,17,Chert / Flint,Flint
78164,Stone,,29,Limestone,
78165,Stone,,38,Stone (Uncertain/Unspecified),
78166,Stone,,38,Stone (Uncertain/Unspecified),
78167,Stone,,38,Stone (Uncertain/Unspecified),
78168,Flint,,17,Chert / Flint,Flint
78169,Pottery,,10,Pottery,
78170,Pottery,,10,Pottery,
78095,Bone,,5,Bone/Antler/Horn/Ivory/Tooth (Animal),Bone
78172,Pottery,,10,Pottery,
78173,Pottery,,10,Pottery,
78174,Stone,,29,Limestone,
78176,Pottery,,10,Pottery,
78177,Bone,,5,Bone/Antler/Horn/Ivory/Tooth (Animal),Bone
78177,Unknown,,47,Organic  (Uncertain/Unspecified),
78177,Flint,,17,Chert / Flint,Flint
78177,Other,,59,Charred Plant Remains,
78177,Pottery,,10,Pottery,
78178,Pottery,,10,Pottery,
78179,Pottery,,10,Pottery,
78180,Pottery,,10,Pottery,
78181,Pottery,,10,Pottery,
78182,Pottery,,10,Pottery,
78183,Pottery,,10,Pottery,
78184,Stone,,38,Stone (Uncertain/Unspecified),
78186,Pottery,,10,Pottery,
78187,Pottery,,10,Pottery,
78188,Pottery,,10,Pottery,
78189,Bronze,,9,Bronze/Cu Alloy,Bronze
78190,Bronze,,9,Bronze/Cu Alloy,Bronze
78191,Bronze,,9,Bronze/Cu Alloy,Bronze
78192,Bronze,,9,Bronze/Cu Alloy,Bronze
78193,Bronze,,9,Bronze/Cu Alloy,Bronze
78195,Pottery,,10,Pottery,
78194,Pottery,,10,Pottery,
78196,Bronze,,9,Bronze/Cu Alloy,Bronze
78197,Bronze,,9,Bronze/Cu Alloy,Bronze
78199,Pottery,,10,Pottery,
78198,Pottery,,10,Pottery,
78200,Stone,,32,Quartz/Quartzite,
78201,Pottery,,10,Pottery,
78202,Stone,,38,Stone (Uncertain/Unspecified),
78203,Pottery,,10,Pottery,
78203,Flint,,17,Chert / Flint,Flint
78209,Wood,,41,Wood (Uncertain/Unspecified),
78210,Bronze,,13,Copper,
78211,Stone,,38,Stone (Uncertain/Unspecified),
78212,Pottery,,10,Pottery,
78214,Bronze,,14,Bronze/Cu Alloy,Copper Alloy
78213,Pottery,,10,Pottery,
78215,Bronze,,14,Bronze/Cu Alloy,Copper Alloy
78216,Pottery,,10,Pottery,
78217,Pottery,,10,Pottery,
78218,Pottery,,10,Pottery,
78219,Pottery,,10,Pottery,
78220,Pottery,,10,Pottery,
78220,Flint,,17,Chert / Flint,Flint
78220,Bone,,5,Bone/Antler/Horn/Ivory/Tooth (Animal),Bone
78222,Flint,,17,Chert / Flint,Flint
78221,Pottery,,10,Pottery,
78224,Amber/jet/shale,,3,Amber,
78223,Pottery,,10,Pottery,
78226,Bone,,5,Bone/Antler/Horn/Ivory/Tooth (Animal),Bone
78225,Unknown,,47,Organic  (Uncertain/Unspecified),
78227,Pottery,,10,Pottery,
78228,Flint,,17,Chert / Flint,Flint
78229,Bronze,,14,Bronze/Cu Alloy,Copper Alloy
78230,Bronze,,14,Bronze/Cu Alloy,Copper Alloy
78231,Pottery,,10,Pottery,
78232,Amber/jet/shale,,26,Jet/Lignite/Shale/Coal,Jet
78233,Bone,,40,Bone/Antler/Horn/Ivory/Tooth (Animal),Tooth
78234,Bronze,,14,Bronze/Cu Alloy,Copper Alloy
78235,Pottery,,10,Pottery,
78236,Pottery,,10,Pottery,
78237,Pottery,,10,Pottery,
78238,Pottery,,10,Pottery,
78239,Pottery,,10,Pottery,
78241,Wood,,41,Wood (Uncertain/Unspecified),
78242,Flint,,17,Chert / Flint,Flint
78243,Bone,,5,Bone/Antler/Horn/Ivory/Tooth (Animal),Bone
78244,Wood,,41,Wood (Uncertain/Unspecified),
78245,Flint,,17,Chert / Flint,Flint
78246,Pottery,,10,Pottery,
78247,Pottery,,10,Pottery,
78248,Pottery,,10,Pottery,
78249,Pottery,,10,Pottery,
78251,Pottery,,10,Pottery,
78250,Pottery,,10,Pottery,
78253,Bronze,,56,Bronze/Cu Alloy (Uncertain/Unspecified),
78254,Pottery,,10,Pottery,
78255,Pottery,,10,Pottery,
78256,Bone,,5,Bone/Antler/Horn/Ivory/Tooth (Animal),Bone
78257,Pottery,,10,Pottery,
78258,Pottery,,10,Pottery,
78259,Bone,,5,Bone/Antler/Horn/Ivory/Tooth (Animal),Bone
78261,Iron,,24,Iron,
78260,Iron,,24,Iron,
78262,Iron,,24,Iron,
78263,Bronze,,14,Bronze/Cu Alloy,Copper Alloy
78264,Pottery,,10,Pottery,
78278,Pottery,,10,Pottery,
78279,Bronze,,14,Bronze/Cu Alloy,Copper Alloy
78281,Pottery,,10,Pottery,
78280,Pottery,,10,Pottery,
78285,Other,,44,Faience,
78284,Pottery,,10,Pottery,
78286,Pottery,,10,Pottery,
78288,Pottery,,10,Pottery,
78289,Pottery,,10,Pottery,
78282,Pottery,,10,Pottery,
78283,Pottery,,10,Pottery,
78287,Amber/jet/shale,,34,Jet/Lignite/Shale/Coal,Shale
78290,Pottery,,10,Pottery,
78291,Pottery,,10,Pottery,
78292,Pottery,,10,Pottery,
78293,Stone,,32,Quartz/Quartzite,
78294,Pottery,,10,Pottery,
78295,Bone,,5,Bone/Antler/Horn/Ivory/Tooth (Animal),Bone
78296,Bronze,,14,Bronze/Cu Alloy,Copper Alloy
78297,Bone,,5,Bone/Antler/Horn/Ivory/Tooth (Animal),Bone
40051,Other,,44,Faience,
78206,Pottery,,10,Pottery,
78205,Bone,,5,Bone/Antler/Horn/Ivory/Tooth (Animal),Bone
78204,Bone,,5,Bone/Antler/Horn/Ivory/Tooth (Animal),Bone
78298,Bone,,5,Bone/Antler/Horn/Ivory/Tooth (Animal),Bone
78300,Bone,,5,Bone/Antler/Horn/Ivory/Tooth (Animal),Bone
78299,Bronze,,9,Bronze/Cu Alloy,Bronze
78301,Pottery,,10,Pottery,
78302,Pottery,,10,Pottery,
78303,Pottery,,10,Pottery,
78304,Stone,,62,Ironstone,
78305,Stone,,62,Ironstone,
78306,Stone,,62,Ironstone,
78307,Pottery,,10,Pottery,
78308,Pottery,,10,Pottery,
78309,Pottery,,10,Pottery,
78310,Pottery,,10,Pottery,
78311,Stone,,38,Stone (Uncertain/Unspecified),
78312,Pottery,,10,Pottery,
78328,Pottery,,10,Pottery,
78327,Pottery,,10,Pottery,
78326,Pottery,,10,Pottery,
78325,Pottery,,10,Pottery,
78324,Pottery,,10,Pottery,
78323,Pottery,,10,Pottery,
78322,Pottery,,10,Pottery,
78321,Pottery,,10,Pottery,
78320,Pottery,,10,Pottery,
78319,Pottery,,10,Pottery,
78318,Pottery,,10,Pottery,
78317,Pottery,,10,Pottery,
78316,Pottery,,10,Pottery,
78315,Pottery,,10,Pottery,
78314,Pottery,,10,Pottery,
78313,Pottery,,10,Pottery,
78329,Pottery,,10,Pottery,
78330,Pottery,,10,Pottery,
78333,Pottery,,10,Pottery,
78332,Pottery,,10,Pottery,
78331,Pottery,,10,Pottery,
78335,Pottery,,10,Pottery,
78334,Pottery,,10,Pottery,
78336,Pottery,,10,Pottery,
78337,Pottery,,10,Pottery,
78339,Pottery,,10,Pottery,
78338,Pottery,,10,Pottery,
78340,Pottery,,10,Pottery,
78341,Pottery,,10,Pottery,
78346,Unknown,,1,Unknown,
78345,Unknown,,1,Unknown,
78344,Pottery,,10,Pottery,
78343,Pottery,,10,Pottery,
78342,Pottery,,10,Pottery,
78347,Pottery,,10,Pottery,
78348,Pottery,,10,Pottery,
78349,Pottery,,10,Pottery,
